"DATE1","VAL1"
"20010531","0.0"
"20010601","113.63363630018593"
"20010602","17.399712978771188"
"20010603","0.0"
"20010604","22.217009497578854"
"20010605","32.499760815642674"
"20010606","16.616722476350045"
"20010607","291.316100597021"
"20010608","0.0"
"20010609","0.0"
"20010610","0.0"
"20010611","0.0"
"20010612","0.0"
"20010613","4.133397115828626"
"20010614","6.283229686778485"
"20010615","58.24988040782133"
"20010616","307.76846852215857"
"20010617","0.0"
"20010618","0.0"
"20010619","0.0"
"20010620","0.0"
"20010621","0.0"
"20010622","106.43497573258708"
"20010623","220.0130868741185"
"20010624","0.0"
"20010625","0.0"
"20010626","0.0"
"20010627","0.0"
"20010628","6.283229686778485"
"20010629","0.0"
"20010630","19.633636300185962"
"20010701","31.283229686778483"
"20010702","29.48284699180674"
"20010703","0.0"
"20010704","164.4180619087512"
"20010705","257.2131825478613"
"20010706","0.0"
"20010707","0.0"
"20010708","140.09956946815683"
"20010709","47.149354202235166"
"20010710","69.75107632960803"
"20010711","30.93282307337101"
"20010712","0.0"
"20010713","0.0"
"20010714","0.0"
"20010715","0.0"
"20010716","0.0"
"20010717","0.0"
"20010718","119.63220119404191"
"20010719","0.0"
"20010720","0.0"
"20010721","0.0"
"20010722","0.0"
"20010723","0.0"
"20010724","0.0"
"20010725","0.0"
"20010726","176.08600422532368"
"20010727","20.782990502421146"
"20010728","0.0"
"20010729","220.38375589236475"
"20010730","24.749641223463982"
"20010731","0.0"
"20010801","0.0"
"20010802","0.0"
"20010803","0.0"
"20010804","0.0"
"20010805","0.0"
"20010806","0.0"
"20010807","0.0"
"20010808","0.0"
"20010809","0.0"
"20010810","75.9004305318432"
"20010811","778.7076813076425"
"20010812","59.53311009459982"
"20010813","124.69889975195628"
"20010814","61.38232078622057"
"20010815","1.5500239184357338"
"20010816","0.0"
"20010817","1.5500239184357338"
"20010818","45.43258388901365"
"20010819","230.91399577467632"
"20010820","50.86612451545668"
"20010821","0.0"
"20010822","0.0"
"20010823","104.88495181415132"
"20010824","114.06478508305558"
"20010825","0.0"
"20010826","0.0"
"20010827","0.0"
"20010828","0.0"
"20010829","0.0"
"20010830","11.883516708007296"
"20010831","0.0"
"20010901","0.0"
"20010902","0.0"
"20010903","0.0"
"20010904","2.4166268026071096"
"20010905","0.0"
"20010906","0.0"
"20010907","0.0"
"20010908","0.0"
"20010909","0.0"
"20010910","29.71677031322153"
"20010911","0.0"
"20010912","0.0"
"20010913","0.0"
"20010914","31.71677031322153"
"20010915","0.0"
"20010916","0.0"
"20010917","0.0"
"20010918","0.0"
"20010919","0.0"
"20010920","92.01691382383589"
"20010921","202.78012029013303"
